No errors
No warnings
345 ms
data source=metars
4824 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KMFE 050553Z AUTO 10006KT 9SM CLR 27/23 A3000 RMK AO2 SLP156 T02670233 10344 20261 403560239 51016,KMFE,2021-08-05T05:53:00Z,26.18,-98.25,26.7,23.3,100,6,,9.0,30.0,1015.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.6,34.4,26.1,35.6,23.9,,,,,,,SPECI,29.0
KMDW 050553Z 00000KT 10SM CLR 23/13 A3011 RMK AO2 SLP184 T02280128 10267 20228 402890178 58004 $,KMDW,2021-08-05T05:53:00Z,41.78,-87.75,22.8,12.8,0,0,,10.0,30.109253,1018.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.4,26.7,22.8,28.9,17.8,,,,,,,SPECI,186.0
KMCW 050553Z AUTO 17005KT 10SM BKN080 BKN100 18/14 A3007 RMK AO2 SLP169 T01780144 10244 20161 402720117 58004,KMCW,2021-08-05T05:53:00Z,43.15,-93.33,17.8,14.4,170,5,,10.0,30.070866,1016.9,,TRUE,TRUE,,,,,,,BKN,8000,BKN,10000,,,,,VFR,-0.4,24.4,16.1,27.2,11.7,,,,,,,SPECI,363.0
KMCO 050553Z 17005KT 10SM FEW025 SCT110 SCT250 24/23 A3003 RMK AO2 SLP168 T02390233 10250 20239 58007,KMCO,2021-08-05T05:53:00Z,28.42,-81.33,23.9,23.3,170,5,,10.0,30.029528,1016.8,,,TRUE,,,,,,,FEW,2500,SCT,11000,SCT,25000,,,VFR,-0.7,25.0,23.9,,,,,,,,,SPECI,27.0
KMCN 050553Z AUTO 00000KT 10SM CLR 22/21 A3006 RMK AO2 SLP173 T02170206 10272 20211 50003,KMCN,2021-08-05T05:53:00Z,32.68,-83.65,21.7,20.6,0,0,,10.0,30.059055,1017.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.3,27.2,21.1,,,,,,,,,METAR,104.0
KMCK 050553Z AUTO 00000KT 6SM BR CLR 18/17 A3008 RMK AO2 SLP161 60008 T01830172 10200 20183 403330178 58002,KMCK,2021-08-05T05:53:00Z,40.2,-100.58,18.3,17.2,0,0,,6.0,30.079725,1016.1,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,VFR,-0.2,20.0,18.3,33.3,17.8,,,,,,,SPECI,780.0
KMCI 050553Z 16009KT 9SM SCT110 22/17 A3007 RMK AO2 SLP172 T02220167 10272 20206 402940172 58005,KMCI,2021-08-05T05:53:00Z,39.3,-94.73,22.2,16.7,160,9,,9.0,30.070866,1017.2,,,TRUE,,,,,,,SCT,11000,,,,,,,VFR,-0.5,27.2,20.6,29.4,17.2,,,,,,,SPECI,308.0
KMCE 050553Z AUTO 33009KT 10SM CLR 24/08 A2987 RMK AO2 SLP114 T02440083 10372 20244 51017,KMCE,2021-08-05T05:53:00Z,37.28,-120.5,24.4,8.3,330,9,,10.0,29.870079,1011.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.7,37.2,24.4,,,,,,,,,SPECI,49.0
KMCB 050553Z AUTO 35004KT 10SM CLR 22/19 A3004 RMK AO2 SLP166 T02170189 10289 20211 403110211 50002,KMCB,2021-08-05T05:53:00Z,31.18,-90.47,21.7,18.9,350,4,,10.0,30.041338,1016.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.2,28.9,21.1,31.1,21.1,,,,,,,SPECI,124.0
KMBS 050553Z AUTO 21003KT 7SM CLR 19/16 A3011 RMK AO2 SLP193 T01890156 10261 20189 57003,KMBS,2021-08-05T05:53:00Z,43.53,-84.08,18.9,15.6,210,3,,7.0,30.109253,1019.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,26.1,18.9,,,,,,,,,SPECI,201.0
KMAI 050553Z AUTO 06005KT 10SM OVC110 25/23 A2998 RMK AO2 SLP149 T02500228 10283 20250 403110222 58002,KMAI,2021-08-05T05:53:00Z,30.83,-85.18,25.0,22.8,60,5,,10.0,29.97933,1014.9,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,-0.2,28.3,25.0,31.1,22.2,,,,,,,SPECI,33.0
KMAF 050553Z AUTO 14003KT 8SM CLR 23/14 A3013 RMK AO2 SLP156 T02330144 10311 20233 403170144 51010,KMAF,2021-08-05T05:53:00Z,31.95,-102.2,23.3,14.4,140,3,,8.0,30.129921,1015.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.0,31.1,23.3,31.7,14.4,,,,,,,METAR,874.0
KMAE 050553Z AUTO 29009KT 10SM CLR 24/13 A2988 RMK AO2 SLP114 T02440128 10394 20244 51016,KMAE,2021-08-05T05:53:00Z,36.98,-120.12,24.4,12.8,290,9,,10.0,29.878937,1011.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.6,39.4,24.4,,,,,,,,,SPECI,77.0
KLXV 050553Z AUTO 08003KT 10SM CLR 06/03 A3060 RMK AO2 SLP212 T00610028 10178 20056 50007,KLXV,2021-08-05T05:53:00Z,39.23,-106.32,6.1,2.8,80,3,,10.0,30.59941,1021.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.7,17.8,5.6,,,,,,,,,SPECI,3027.0
KLXT 050553Z AUTO 16009KT 10SM SCT120 22/17 A3009 RMK AO2 SLP181 T02220167 10261 20217 402830167 58003,KLXT,2021-08-05T05:53:00Z,38.97,-94.37,22.2,16.7,160,9,,10.0,30.088583,1018.1,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,-0.3,26.1,21.7,28.3,16.7,,,,,,,SPECI,306.0
KLWV 050553Z AUTO 00000KT 10SM CLR 17/16 A3012 RMK AO2 SLP196 T01720161 10261 20167 402890150 50003,KLWV,2021-08-05T05:53:00Z,38.77,-87.6,17.2,16.1,0,0,,10.0,30.121063,1019.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.3,26.1,16.7,28.9,15.0,,,,,,,SPECI,128.0
KLWD 050553Z AUTO 18005KT 10SM SCT070 OVC090 21/16 A3009 RMK AO2 SLP181 T02060156 10244 20206 402610150 55003,KLWD,2021-08-05T05:53:00Z,40.63,-93.9,20.6,15.6,180,5,,10.0,30.088583,1018.1,,TRUE,TRUE,,,,,,,SCT,7000,OVC,9000,,,,,VFR,-0.3,24.4,20.6,26.1,15.0,,,,,,,METAR,345.0
KLVS 050553Z AUTO 28003KT 10SM CLR 15/12 A3041 RMK AO2 SLP200 60001 T01500122 10211 20144 50008,KLVS,2021-08-05T05:53:00Z,35.65,-105.13,15.0,12.2,280,3,,10.0,30.410433,1020.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.8,21.1,14.4,,,,,0.01,,,,METAR,2095.0
KLVM 050553Z AUTO 14009KT 9SM CLR 22/05 A3011 RMK AO2 SLP140 T02170050 10317 20189 51004,KLVM,2021-08-05T05:53:00Z,45.7,-110.43,21.7,5.0,140,9,,9.0,30.109253,1014.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,31.7,18.9,,,,,,,,,METAR,1418.0
KLVK 050553Z AUTO 28011KT 10SM CLR 15/13 A2997 RMK AO2 SLP146 T01500128 10278 20150 53015,KLVK,2021-08-05T05:53:00Z,37.7,-121.82,15.0,12.8,280,11,,10.0,29.970472,1014.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.5,27.8,15.0,,,,,,,,,SPECI,120.0
KLVJ 050553Z AUTO 23003KT 9SM OVC100 26/24 A3004 RMK AO2 SLP170 T02610244 10278 20261 403060239 53010,KLVJ,2021-08-05T05:53:00Z,29.52,-95.25,26.1,24.4,230,3,,9.0,30.041338,1017.0,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,1.0,27.8,26.1,30.6,23.9,,,,,,,METAR,11.0
KLUK 050553Z AUTO 00000KT 10SM CLR 17/16 A3011 RMK AO2 SLP194 T01720156 10244 20167 50001,KLUK,2021-08-05T05:53:00Z,39.1,-84.42,17.2,15.6,0,0,,10.0,30.109253,1019.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,24.4,16.7,,,,,,,,,METAR,144.0
KLSE 050553Z AUTO 17006KT 10SM CLR 22/18 A3006 RMK AO2 SLP167 T02220178 10272 20206 403000172 58001 $,KLSE,2021-08-05T05:53:00Z,43.88,-91.25,22.2,17.8,170,6,,10.0,30.059055,1016.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.1,27.2,20.6,30.0,17.2,,,,,,,SPECI,198.0
KLPR 050553Z AUTO 00000KT 6SM BR CLR 13/11 A3014 RMK AO2 SLP202 T01280111 10228 20122 58003,KLPR,2021-08-05T05:53:00Z,41.35,-82.18,12.8,11.1,0,0,,6.0,30.138779,1020.2,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,VFR,-0.3,22.8,12.2,,,,,,,,,METAR,241.0
KLOZ 050553Z AUTO 00000KT 10SM SCT095 18/17 A3012 RMK AO2 SLP188 T01830167 10239 20183 50003,KLOZ,2021-08-05T05:53:00Z,37.08,-84.07,18.3,16.7,0,0,,10.0,30.121063,1018.8,,TRUE,TRUE,,,,,,,SCT,9500,,,,,,,VFR,0.3,23.9,18.3,,,,,,,,,METAR,361.0
KLOU 050553Z AUTO 36003KT 10SM CLR 21/15 A3009 RMK AO2 SLP185 T02060150 10272 20206 58001,KLOU,2021-08-05T05:53:00Z,38.22,-85.67,20.6,15.0,360,3,,10.0,30.088583,1018.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,27.2,20.6,,,,,,,,,METAR,165.0
KLOL 050553Z AUTO 31009KT 10SM CLR 28/M02 A2997 RMK AO2 SLP093 T02831017 10383 20244 50004,KLOL,2021-08-05T05:53:00Z,40.07,-118.57,28.3,-1.7,310,9,,10.0,29.970472,1009.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,38.3,24.4,,,,,,,,,METAR,1191.0
KLNS 050553Z AUTO 27003KT 10SM CLR 17/13 A3012 RMK AO2 SLP198 T01670133 10233 20167 56002,KLNS,2021-08-05T05:53:00Z,40.12,-76.3,16.7,13.3,270,3,,10.0,30.121063,1019.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.2,23.3,16.7,,,,,,,,,SPECI,122.0
KLNQ 050553Z AUTO 02010KT 10SM CLR 30/20 A3000 RMK AO2 T03010201,KLNQ,2021-08-05T05:53:00Z,29.35,-89.43,30.1,20.1,20,10,,10.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1.0
KLND 050553Z AUTO VRB03KT 10SM CLR 19/06 A3025 RMK AO2 SLP172 T01890056 10294 20189 58002,KLND,2021-08-05T05:53:00Z,42.82,-108.73,18.9,5.6,0,3,,10.0,30.250984,1017.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.2,29.4,18.9,,,,,,,,,SPECI,1700.0
KLMT 050553Z AUTO 00000KT 2 1/2SM HZ FU OVC035 16/09 A3004 RMK AO2 SLP131 T01560089 10294 20144 50008,KLMT,2021-08-05T05:53:00Z,42.15,-121.72,15.6,8.9,0,0,,2.5,30.041338,1013.1,,TRUE,TRUE,,,,,,HZ FU,OVC,3500,,,,,,,IFR,0.8,29.4,14.4,,,,,,,,,SPECI,1246.0
KLLQ 050553Z AUTO 00000KT 9SM CLR 19/18 A3008 RMK AO2 SLP183 T01890178 10283 20189 403060189 51005,KLLQ,2021-08-05T05:53:00Z,33.63,-91.75,18.9,17.8,0,0,,9.0,30.079725,1018.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.5,28.3,18.9,30.6,18.9,,,,,,,SPECI,86.0
KLKV 050553Z AUTO 25006KT 6SM HZ OVC070 13/M03 A3010 RMK AO2 SLP154 T01331028 10328 20133 51007,KLKV,2021-08-05T05:53:00Z,42.17,-120.4,13.3,-2.8,250,6,,6.0,30.100393,1015.4,,TRUE,TRUE,,,,,,HZ,OVC,7000,,,,,,,VFR,0.7,32.8,13.3,,,,,,,,,METAR,1440.0
KLIT 050553Z 02003KT 10SM FEW250 21/17 A3009 RMK AO2 SLP190 T02110167 10283 20211 403060194 50004 $,KLIT,2021-08-05T05:53:00Z,34.73,-92.23,21.1,16.7,20,3,,10.0,30.088583,1019.0,,,TRUE,TRUE,,,,,,FEW,25000,,,,,,,VFR,0.4,28.3,21.1,30.6,19.4,,,,,,,METAR,77.0
KLHX 050553Z AUTO 36003KT 10SM CLR 18/17 A3022 RMK AO2 SLP181 T01830167 10239 20183 51007,KLHX,2021-08-05T05:53:00Z,38.05,-103.52,18.3,16.7,360,3,,10.0,30.221457,1018.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.7,23.9,18.3,,,,,,,,,METAR,1289.0
KLHQ 050553Z AUTO 00000KT 10SM SCT080 BKN110 16/14 A3012 RMK AO2 SLP195 T01610144 10244 20161 50001,KLHQ,2021-08-05T05:53:00Z,39.75,-82.67,16.1,14.4,0,0,,10.0,30.121063,1019.5,,TRUE,TRUE,,,,,,,SCT,8000,BKN,11000,,,,,VFR,0.1,24.4,16.1,,,,,,,,,METAR,259.0
KLGB 050553Z 15005KT 10SM CLR 20/16 A2988 RMK AO2 SLP116 T02000156 10267 20200 51011 $,KLGB,2021-08-05T05:53:00Z,33.82,-118.15,20.0,15.6,150,5,,10.0,29.878937,1011.6,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,1.1,26.7,20.0,,,,,,,,,SPECI,10.0
KLFT 050553Z AUTO 00000KT 9SM CLR 23/21 A3004 RMK AO2 SLP172 T02280211 10294 20228 403220228 51011,KLFT,2021-08-05T05:53:00Z,30.2,-91.97,22.8,21.1,0,0,,9.0,30.041338,1017.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.1,29.4,22.8,32.2,22.8,,,,,,,SPECI,9.0
KLFK 050553Z AUTO 07003KT 10SM CLR 23/21 A3006 RMK AO2 SLP173 T02330211 10306 20233 403280228 51006,KLFK,2021-08-05T05:53:00Z,31.23,-94.75,23.3,21.1,70,3,,10.0,30.059055,1017.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.6,30.6,23.3,32.8,22.8,,,,,,,SPECI,87.0
KLEE 050553Z AUTO 18009KT 10SM FEW009 26/23 A3002 RMK AO2 SLP165 T02560233 10256 20250 58007,KLEE,2021-08-05T05:53:00Z,28.82,-81.82,25.6,23.3,180,9,,10.0,30.02067,1016.5,,TRUE,TRUE,,,,,,,FEW,900,,,,,,,VFR,-0.7,25.6,25.0,,,,,,,,,SPECI,21.0
KLEB 050553Z AUTO A3017 RMK AO2 SLPNO 57003 PWINO,KLEB,2021-08-05T05:53:00Z,43.63,-72.3,,,,,,,30.171259,,,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,-0.3,,,,,,,,,,,SPECI,169.0
KLCH 050553Z AUTO 07004KT 6SM HZ CLR 24/21 A3004 RMK AO2 SLP180 T02390206 10300 20233 403280233 51011,KLCH,2021-08-05T05:53:00Z,30.13,-93.22,23.9,20.6,70,4,,6.0,30.041338,1018.0,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,VFR,1.1,30.0,23.3,32.8,23.3,,,,,,,SPECI,2.0
KLBX 050553Z AUTO 00000KT 10SM OVC090 25/24 A3002 RMK AO2 SLP167 T02500239 10283 20244 403110244 53010,KLBX,2021-08-05T05:53:00Z,29.12,-95.47,25.0,23.9,0,0,,10.0,30.02067,1016.7,,TRUE,TRUE,,,,,,,OVC,9000,,,,,,,VFR,1.0,28.3,24.4,31.1,24.4,,,,,,,SPECI,4.0
KLBF 050553Z AUTO 00000KT 10SM CLR 16/14 A3009 RMK AO2 SLP162 60000 T01610139 10250 20150 403170150 51006,KLBF,2021-08-05T05:53:00Z,41.12,-100.67,16.1,13.9,0,0,,10.0,30.088583,1016.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.6,25.0,15.0,31.7,15.0,,,,,,,SPECI,843.0
KLBB 050553Z 04004KT 10SM BKN085 OVC110 24/12 A3018 RMK AO2 SLP167 T02390122 10283 20233 403000150 51007 $,KLBB,2021-08-05T05:53:00Z,33.67,-101.82,23.9,12.2,40,4,,10.0,30.180119,1016.7,,,TRUE,TRUE,,,,,,BKN,8500,OVC,11000,,,,,VFR,0.7,28.3,23.3,30.0,15.0,,,,,,,SPECI,996.0
KLAX 050553Z 17004KT 10SM CLR 19/16 A2988 RMK AO2 SLP114 T01940156 10217 20189 51010 $,KLAX,2021-08-05T05:53:00Z,33.93,-118.38,19.4,15.6,170,4,,10.0,29.878937,1011.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,1.0,21.7,18.9,,,,,,,,,SPECI,30.0
KLAW 050553Z AUTO 07003KT 8SM CLR 23/18 A3008 RMK AO2 SLP172 T02280183 10311 20217 403280178 50004,KLAW,2021-08-05T05:53:00Z,34.55,-98.42,22.8,18.3,70,3,,8.0,30.079725,1017.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,31.1,21.7,32.8,17.8,,,,,,,METAR,328.0
KLAR 050553Z AUTO 19007KT 8SM CLR 13/07 A3037 RMK AO2 SLP181 T01330067 10233 20128 50004,KLAR,2021-08-05T05:53:00Z,41.32,-105.67,13.3,6.7,190,7,,8.0,30.369095,1018.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,23.3,12.8,,,,,,,,,SPECI,2217.0
KLAN 050553Z 00000KT 7SM CLR 18/16 A3013 RMK AO2 SLP199 T01780156 10256 20172 55001 $,KLAN,2021-08-05T05:53:00Z,42.78,-84.58,17.8,15.6,0,0,,7.0,30.129921,1019.9,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.1,25.6,17.2,,,,,,,,,METAR,261.0
KLAA 050553Z AUTO 29003KT 4SM BR CLR 16/16 A3016 RMK AO2 SLP172 60000 T01610156 10211 20161 50002,KLAA,2021-08-05T05:53:00Z,38.07,-102.68,16.1,15.6,290,3,,4.0,30.159449,1017.2,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,0.2,21.1,16.1,,,,,,,,,SPECI,1129.0
KJLN 050553Z AUTO 13005KT 8SM CLR 21/18 A3009 RMK AO2 SLP180 T02060178 10272 20206 402940167 50001,KJLN,2021-08-05T05:53:00Z,37.15,-94.5,20.6,17.8,130,5,,8.0,30.088583,1018.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,27.2,20.6,29.4,16.7,,,,,,,METAR,297.0
KJKL 050553Z AUTO 14004KT 10SM SCT100 21/14 A3012 RMK AO2 SLP187 T02060139 10233 20206 58001,KJKL,2021-08-05T05:53:00Z,37.6,-83.32,20.6,13.9,140,4,,10.0,30.121063,1018.7,,TRUE,TRUE,,,,,,,SCT,10000,,,,,,,VFR,-0.1,23.3,20.6,,,,,,,,,METAR,414.0
KJER 050553Z AUTO 01004KT 10SM FEW100 25/10 A3008 RMK AO2 SLP134 T02500100 10356 20250 53010,KJER,2021-08-05T05:53:00Z,42.72,-114.45,25.0,10.0,10,4,,10.0,30.079725,1013.4,,TRUE,TRUE,,,,,,,FEW,10000,,,,,,,VFR,1.0,35.6,25.0,,,,,,,,,METAR,1226.0
KJEF 050553Z AUTO 00000KT 9SM CLR 18/16 A3011 RMK AO2 SLP183 T01830156 10272 20183 402830150 50000,KJEF,2021-08-05T05:53:00Z,38.6,-92.15,18.3,15.6,0,0,,9.0,30.109253,1018.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.0,27.2,18.3,28.3,15.0,,,,,,,METAR,167.0
KJBR 050553Z AUTO 00000KT 10SM CLR 19/16 A3009 RMK AO2 SLP188 T01890156 10272 20189 403060178 58001 $,KJBR,2021-08-05T05:53:00Z,35.83,-90.65,18.9,15.6,0,0,,10.0,30.088583,1018.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.1,27.2,18.9,30.6,17.8,,,,,,,METAR,79.0
KIXD 050553Z AUTO 16006KT 10SM OVC110 22/16 A3009 RMK AO2 SLP180 T02170161 10272 20217 402940161 58001,KIXD,2021-08-05T05:53:00Z,38.82,-94.88,21.7,16.1,160,6,,10.0,30.088583,1018.0,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,-0.1,27.2,21.7,29.4,16.1,,,,,,,METAR,322.0
KIWI 050553Z AUTO 00000KT 10SM BKN080 OVC110 18/16 A3021 RMK AO2 SLP228 T01780161 10200 20178 58012,KIWI,2021-08-05T05:53:00Z,43.97,-69.72,17.8,16.1,0,0,,10.0,30.209646,1022.8,,TRUE,TRUE,,,,,,,BKN,8000,OVC,11000,,,,,VFR,-1.2,20.0,17.8,,,,,,,,,SPECI,16.0
KITR 050553Z AUTO 24007KT 8SM CLR 16/13 A3019 RMK AO2 SLPNO T01560133 10239 20150 58003,KITR,2021-08-05T05:53:00Z,39.23,-102.28,15.6,13.3,240,7,,8.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,23.9,15.0,,,,,,,,,SPECI,1285.0
KIPL 050553Z AUTO 27009KT 10SM CLR 33/14 A2967 RMK AO2 SLP047 T03330144 10483 20333 51019,KIPL,2021-08-05T05:53:00Z,32.83,-115.58,33.3,14.4,270,9,,10.0,29.66929,1004.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.9,48.3,33.3,,,,,,,,,SPECI,-16.0
KINK 050553Z AUTO 13004KT 10SM CLR 26/14 A3012 RMK AO2 SLP150 T02560144 10322 20256 403330167 51013,KINK,2021-08-05T05:53:00Z,31.78,-103.2,25.6,14.4,130,4,,10.0,30.121063,1015.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.3,32.2,25.6,33.3,16.7,,,,,,,METAR,857.0
KIML 050553Z AUTO 24005KT 10SM CLR 17/15 A3012 RMK AO2 SLP167 T01720150 10272 20172 50001,KIML,2021-08-05T05:53:00Z,40.52,-101.62,17.2,15.0,240,5,,10.0,30.121063,1016.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,27.2,17.2,,,,,,,,,METAR,997.0
KILM 050553Z 34003KT 6SM BR OVC014 22/21 A3005 RMK AO2 SLP175 T02220206 10228 20222 52002,KILM,2021-08-05T05:53:00Z,34.27,-77.9,22.2,20.6,340,3,,6.0,30.050198,1017.5,,,TRUE,,,,,,BR,OVC,1400,,,,,,,MVFR,0.2,22.8,22.2,,,,,,,,,SPECI,9.0
KIDA 050553Z AUTO 29006KT 10SM CLR 16/10 A3012 RMK AO2 SLP156 T01610100 10322 20156 55000,KIDA,2021-08-05T05:53:00Z,43.52,-112.07,16.1,10.0,290,6,,10.0,30.121063,1015.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.0,32.2,15.6,,,,,,,,,SPECI,1444.0
KICT 050553Z 17007KT 10SM FEW100 23/17 A3008 RMK AO2 SLP170 T02280172 10283 20228 403110172 53002,KICT,2021-08-05T05:53:00Z,37.65,-97.43,22.8,17.2,170,7,,10.0,30.079725,1017.0,,,TRUE,,,,,,,FEW,10000,,,,,,,VFR,0.2,28.3,22.8,31.1,17.2,,,,,,,SPECI,428.0
KICR 050553Z AUTO 21006KT 10SM CLR 20/15 A2999 RMK AO2 SLP141 T02000150 10256 20178 402780178 58002,KICR,2021-08-05T05:53:00Z,43.38,-99.85,20.0,15.0,210,6,,10.0,29.991142,1014.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.2,25.6,17.8,27.8,17.8,,,,,,,SPECI,618.0
KIAH 050553Z 11006KT 10SM SCT017 BKN047 OVC090 27/24 A3003 RMK AO2 SLP168 60000 T02670239 10306 20267 403330261 51010,KIAH,2021-08-05T05:53:00Z,30.0,-95.37,26.7,23.9,110,6,,10.0,30.029528,1016.8,,,TRUE,,,,,,,SCT,1700,BKN,4700,OVC,9000,,,VFR,1.0,30.6,26.7,33.3,26.1,,,,,,,SPECI,27.0
KIAG 050553Z AUTO 00000KT 10SM CLR 18/14 A3011 RMK AO2 SLP193 T01780139 10244 20178 58003,KIAG,2021-08-05T05:53:00Z,43.12,-78.93,17.8,13.9,0,0,,10.0,30.109253,1019.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,24.4,17.8,,,,,,,,,METAR,179.0
KHZY 050553Z AUTO 00000KT 4SM BR CLR 15/14 A3014 RMK AO2 SLP201 T01500139 10228 20150 58001,KHZY,2021-08-05T05:53:00Z,41.78,-80.7,15.0,13.9,0,0,,4.0,30.138779,1020.1,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,-0.1,22.8,15.0,,,,,,,,,METAR,279.0
KHYR 050553Z AUTO 20006KT 10SM CLR 20/16 A3002 RMK AO2 SLP162 T02000156 10250 20194 402780117 58005,KHYR,2021-08-05T05:53:00Z,46.02,-91.45,20.0,15.6,200,6,,10.0,30.02067,1016.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.5,25.0,19.4,27.8,11.7,,,,,,,METAR,369.0
KHWO 050553Z AUTO 00000KT 10SM CLR 25/23 A3007 RMK AO2 SLP181 T02500228 10272 20250 58009,KHWO,2021-08-05T05:53:00Z,26.0,-80.23,25.0,22.8,0,0,,10.0,30.070866,1018.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.9,27.2,25.0,,,,,,,,,SPECI,2.0
KHVR 050553Z AUTO 31019G38KT 10SM VCTS BKN090 BKN110 23/11 A3009 RMK AO2 PK WND 32038/0545 WSHFT 0538 LTG DSNT ALQDS RAB03E17 PRESRR SLP167 P0001 60001 T02330111 10322 20222 53025,KHVR,2021-08-05T05:53:00Z,48.55,-109.77,23.3,11.1,310,19,38,10.0,30.088583,1016.7,,TRUE,TRUE,,,,,,VCTS,BKN,9000,BKN,11000,,,,,VFR,2.5,32.2,22.2,,,0.01,,0.01,,,,METAR,789.0
KHVN 050553Z AUTO 01007KT 6SM BR OVC018 19/18 A3010 RMK AO2 SLP191 60005 T01940178 10206 20194 56010,KHVN,2021-08-05T05:53:00Z,41.27,-72.88,19.4,17.8,10,7,,6.0,30.100393,1019.1,,TRUE,TRUE,,,,,,BR,OVC,1800,,,,,,,MVFR,-1.0,20.6,19.4,,,,,,,,,SPECI,4.0
KHUL 050553Z AUTO VRB04KT 10SM CLR 18/14 A3021 RMK AO2 SLP228 T01830144 10217 20183 52004,KHUL,2021-08-05T05:53:00Z,46.12,-67.8,18.3,14.4,0,4,,10.0,30.209646,1022.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,21.7,18.3,,,,,,,,,METAR,148.0
KHUF 050553Z 00000KT 9SM CLR 15/14 A3012 RMK AO2 SLP196 T01500144 10256 20150 51002,KHUF,2021-08-05T05:53:00Z,39.45,-87.32,15.0,14.4,0,0,,9.0,30.121063,1019.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.2,25.6,15.0,,,,,,,,,SPECI,174.0
